event_id,timestamp,user_id,src_segment,dst_segment,src_ip,dst_ip,port,protocol,bytes,device_id,is_anomalous,hour,is_off_hours,cross_segment,log_bytes,uba_anomaly_score,uba_flagged
NW005049,2026-07-12 10:44:27,STF1084,staff-ops,staff-ops,10.20.230.121,10.20.201.112,80,TCP,394322,DEV0381,0,10,0,0,12.884925649384403,0.405366601375667,0
NW002217,2026-07-12 10:46:19,STF1099,staff-ops,staff-ops,10.20.53.124,10.20.71.29,445,TCP,295200,DEV0058,0,10,0,0,12.595411759236592,0.3870614760030499,0
NW000255,2026-07-12 11:05:15,VND2012,vendor-vpn,internet,10.60.181.64,198.51.194.146,80,TCP,31125,DEV0396,0,11,0,1,10.345798761764955,0.5736053275605989,0
NW005764,2026-07-12 11:18:54,STF1170,staff-ops,staff-ops,10.20.150.181,10.20.129.5,8080,TCP,37612,DEV0397,0,11,0,0,10.535105014302918,0.485683202617082,0
NW001598,2026-07-12 11:19:59,STF1014,staff-ops,internet,10.20.35.105,198.51.160.102,443,TCP,144624,DEV0258,0,11,0,1,11.881899464495978,0.4366977940440651,0
NW003328,2026-07-12 11:27:29,STF1081,staff-ops,staff-ops,10.20.69.192,10.20.37.120,445,TCP,332163,DEV0136,0,11,0,0,12.713384101836308,0.3885964575069321,0
NW000392,2026-07-12 11:47:32,STF1118,staff-ops,internet,10.20.155.196,198.51.12.154,80,TCP,200917,DEV0160,0,11,0,1,12.210652143603806,0.4473733188255084,0
NW005188,2026-07-12 11:49:07,VND2031,vendor-vpn,internet,10.60.71.23,198.51.244.234,443,TCP,388810,DEV0230,0,11,0,1,12.870848643349275,0.5402493705444106,0
NW003452,2026-07-12 12:10:55,STF1169,staff-ops,internet,10.20.240.8,198.51.34.143,443,TCP,270631,DEV0281,0,12,0,1,12.508515243455179,0.43540309100137664,0
NW000849,2026-07-12 12:35:15,VND2013,vendor-vpn,vendor-vpn,10.60.212.35,10.20.128.190,5432,TCP,232873,DEV0249,0,12,0,0,12.358252813745448,0.5397762436909349,0
NW002063,2026-07-12 12:56:01,STF1087,staff-ops,staff-ops,10.20.123.98,10.20.192.177,80,TCP,252454,DEV0144,0,12,0,0,12.438988293993086,0.3888192110704874,0
NW004359,2026-07-12 12:56:33,STF1166,staff-ops,staff-ops,10.20.233.127,10.20.13.140,8080,TCP,80475,DEV0164,0,12,0,0,11.295714282309127,0.4619877577971177,0
NW002409,2026-07-12 12:59:53,STF1072,staff-ops,internet,10.20.129.80,198.51.83.55,443,TCP,136885,DEV0130,0,12,0,1,11.826903741620589,0.4365190435048852,0
NW001160,2026-07-12 13:19:02,STF1177,staff-ops,staff-ops,10.20.46.10,10.20.8.199,443,TCP,195277,DEV0008,0,13,0,0,12.182179463310176,0.3767635366232843,0
NW002619,2026-07-12 13:31:39,VND2025,vendor-vpn,vendor-vpn,10.60.94.45,10.20.134.253,80,TCP,384417,DEV0028,0,13,0,0,12.859485781204645,0.48705705072772404,0
NW002266,2026-07-12 13:34:06,VND2016,vendor-vpn,internet,10.60.15.108,198.51.222.223,80,TCP,272469,DEV0311,0,13,0,1,12.515283795281777,0.5404427007795661,0
NW003854,2026-07-12 13:42:37,STF1089,staff-ops,internet,10.20.4.147,198.51.179.118,3389,UDP,230757,DEV0319,0,13,0,1,12.34912482131992,0.5931016379751134,0
NW000728,2026-07-12 13:44:13,VND2026,vendor-vpn,vendor-vpn,10.60.67.83,10.20.127.120,80,TCP,78821,DEV0260,0,13,0,0,11.274947424697563,0.4911536444942002,0
NW006119,2026-07-12 13:49:46,STF1141,staff-ops,staff-ops,10.20.52.147,10.20.222.20,80,TCP,273813,DEV0145,0,13,0,0,12.520204322742574,0.3913386145387553,0
NW004611,2026-07-12 13:50:12,STF1052,staff-ops,internet,10.20.195.241,198.51.141.18,443,TCP,1676,DEV0011,0,13,0,1,7.424761761823209,0.5336567331352027,0
NW003827,2026-07-12 13:56:38,STF1001,staff-ops,staff-ops,10.20.194.151,10.20.165.206,5432,TCP,249114,DEV0205,0,13,0,0,12.425669916217723,0.44412250814091647,0
NW000967,2026-07-12 13:58:45,STF1081,staff-ops,staff-ops,10.20.72.156,10.20.50.117,443,TCP,328999,DEV0055,0,13,0,0,12.70381302974751,0.37920647718917233,0
NW003805,2026-07-12 14:10:26,STF1107,staff-ops,internet,10.20.56.30,198.51.241.223,5432,TCP,249696,DEV0070,0,14,0,1,12.42800346177839,0.49846331465423477,0
NW001606,2026-07-12 14:11:35,STF1052,staff-ops,staff-ops,10.20.120.227,10.20.158.126,443,TCP,297245,DEV0119,0,14,0,0,12.602315357776195,0.3771070294642818,0
NW000798,2026-07-12 14:15:33,STF1138,staff-ops,staff-ops,10.20.100.65,10.20.62.217,22,TCP,361086,DEV0085,0,14,0,0,12.796874205509768,0.40073059402476335,0
NW002303,2026-07-12 14:25:43,VND2029,vendor-vpn,vendor-vpn,10.60.245.121,10.20.216.221,8080,TCP,206515,DEV0173,0,14,0,0,12.238133170221856,0.5534342443998035,0
NW002789,2026-07-12 14:27:13,VND2000,vendor-vpn,internet,10.60.207.9,198.51.5.57,8080,TCP,45806,DEV0137,0,14,0,1,10.73219219685162,0.6225262676624701,0
NW003243,2026-07-12 14:39:36,STF1077,staff-ops,staff-ops,10.20.64.170,10.20.61.3,443,TCP,107898,DEV0117,0,14,0,0,11.588950883362687,0.38115432428309926,0
NW004029,2026-07-12 14:44:34,STF1154,staff-ops,internet,10.20.212.116,198.51.12.22,8080,TCP,135982,DEV0257,0,14,0,1,11.820285156905038,0.5222563173627971,0
NW000030,2026-07-12 15:02:13,VND2028,vendor-vpn,vendor-vpn,10.60.236.109,10.20.146.153,443,TCP,342034,DEV0323,0,15,0,0,12.742668349989732,0.4662546047601026,0
NW000043,2026-07-12 15:02:40,VND2015,vendor-vpn,vendor-vpn,10.60.12.17,10.20.61.220,443,TCP,189672,DEV0068,0,15,0,0,12.153056815798502,0.4601014772425312,0
NW000277,2026-07-12 15:04:23,STF1152,staff-ops,internet,10.20.225.213,198.51.68.19,443,TCP,131370,DEV0240,0,15,0,1,11.785780660522578,0.44060213621634453,0
NW003642,2026-07-12 15:06:49,VND2017,vendor-vpn,vendor-vpn,10.60.114.38,10.20.183.64,443,TCP,334472,DEV0275,0,15,0,0,12.7203114378038,0.4641367578518888,0
NW002218,2026-07-12 15:08:12,STF1123,staff-ops,internet,10.20.64.3,198.51.50.123,8080,TCP,300827,DEV0027,0,15,0,1,12.614293951832055,0.521286528751282,0
NW002215,2026-07-12 15:19:57,STF1133,staff-ops,staff-ops,10.20.159.187,10.20.86.183,5432,UDP,218838,DEV0191,0,15,0,0,12.296091578618793,0.5614116430045729,0
NW001862,2026-07-12 15:20:31,STF1087,staff-ops,staff-ops,10.20.174.86,10.20.163.104,443,TCP,396050,DEV0382,0,15,0,0,12.889298269822959,0.3886369801342658,0
NW004558,2026-07-12 15:23:58,STF1056,staff-ops,staff-ops,10.20.102.39,10.20.227.215,22,TCP,4550,DEV0380,0,15,0,0,8.423102268016642,0.5117323179600709,0
NW002730,2026-07-12 15:25:59,STF1038,staff-ops,staff-ops,10.20.160.184,10.20.41.52,8080,TCP,203623,DEV0287,0,15,0,0,12.22403043490395,0.44874112729283416,0
NW003729,2026-07-12 15:26:44,STF1167,staff-ops,staff-ops,10.20.57.58,10.20.163.209,3389,TCP,45682,DEV0231,0,15,0,0,10.729481516429123,0.45744300969095764,0
NW001189,2026-07-12 15:35:03,STF1055,staff-ops,staff-ops,10.20.22.184,10.20.249.198,8080,TCP,44578,DEV0252,0,15,0,0,10.705018175104598,0.48249669834636216,0
NW004385,2026-07-12 15:35:17,STF1165,staff-ops,internet,10.20.149.116,198.51.115.40,5432,TCP,315906,DEV0268,0,15,0,1,12.66320314545572,0.5009204691643033,0
NW000173,2026-07-12 15:36:53,VND2020,vendor-vpn,vendor-vpn,10.60.219.236,10.20.228.126,80,TCP,254864,DEV0150,0,15,0,0,12.448489272187969,0.47903947825010085,0
NW005878,2026-07-12 15:38:28,STF1048,staff-ops,staff-ops,10.20.223.46,10.20.69.110,443,TCP,339123,DEV0325,0,15,0,0,12.73412110119168,0.3796973328015306,0
NW000726,2026-07-12 15:43:47,STF1002,staff-ops,staff-ops,10.20.143.147,10.20.48.187,8080,TCP,44266,DEV0324,0,15,0,0,10.697994757448491,0.48249669834636216,0
NW006077,2026-07-12 15:49:13,STF1051,staff-ops,internet,10.20.209.171,198.51.85.119,443,TCP,31201,DEV0235,0,15,0,1,10.348237474307195,0.47652477950716504,0
NW002080,2026-07-12 15:49:49,STF1084,staff-ops,staff-ops,10.20.123.70,10.20.233.69,443,TCP,233751,DEV0169,0,15,0,0,12.362016003264062,0.3760235028143877,0
NW005676,2026-07-12 15:50:55,STF1164,staff-ops,staff-ops,10.20.115.242,10.20.44.106,443,TCP,294414,DEV0021,0,15,0,0,12.592745615625851,0.37756167970971266,0
NW003571,2026-07-12 16:09:17,STF1062,staff-ops,internet,10.20.179.93,198.51.211.44,443,TCP,180587,DEV0316,0,16,0,1,12.103973472574719,0.4391518234339232,0
NW003195,2026-07-12 16:22:53,STF1165,staff-ops,internet,10.20.209.7,198.51.176.183,443,TCP,386277,DEV0210,0,16,0,1,12.864312596476067,0.4516820108705322,0
NW005929,2026-07-12 16:27:49,STF1137,staff-ops,staff-ops,10.20.240.160,10.20.207.31,443,UDP,190767,DEV0033,0,16,0,0,12.158813309045913,0.47978479723014,0
NW003945,2026-07-12 16:34:53,STF1059,staff-ops,internet,10.20.177.227,198.51.181.235,443,TCP,89032,DEV0244,0,16,0,1,11.396762366506797,0.45061134475830067,0
NW001423,2026-07-12 16:40:49,VND2011,vendor-vpn,vendor-vpn,10.60.167.112,10.20.99.203,80,TCP,154353,DEV0075,0,16,0,0,11.94700394472247,0.4852984195037231,0
NW003275,2026-07-12 16:50:16,STF1032,staff-ops,staff-ops,10.20.182.9,10.20.100.110,443,TCP,360384,DEV0298,0,16,0,0,12.794928183428413,0.38478127615171004,0
NW004302,2026-07-12 16:51:38,STF1026,staff-ops,staff-ops,10.20.65.166,10.20.78.30,443,TCP,41718,DEV0181,0,16,0,0,10.638711939508168,0.40525318433079316,0
NW005740,2026-07-12 16:55:50,STF1166,staff-ops,staff-ops,10.20.141.147,10.20.190.138,5432,UDP,77312,DEV0126,0,16,0,0,11.25561739637343,0.5828962016209258,0
NW005408,2026-07-12 17:07:50,STF1171,staff-ops,staff-ops,10.20.107.80,10.20.241.239,8080,TCP,149331,DEV0350,0,17,0,0,11.913927294117723,0.4593789173010649,0
NW005311,2026-07-12 17:24:01,STF1133,staff-ops,internet,10.20.16.64,198.51.4.143,443,TCP,249443,DEV0193,0,17,0,1,12.42698972008349,0.4398904470368021,0
NW001449,2026-07-12 17:38:48,VND2031,vendor-vpn,vendor-vpn,10.60.106.189,10.20.12.2,22,TCP,245555,DEV0348,0,17,0,0,12.411280306110829,0.49365722852020644,0
NW001441,2026-07-12 17:42:54,STF1076,staff-ops,internet,10.20.155.112,198.51.178.185,8080,TCP,17384,DEV0120,0,17,0,1,9.763363044441961,0.5848852613122566,0
NW005696,2026-07-12 17:43:02,STF1074,staff-ops,staff-ops,10.20.168.103,10.20.169.180,8080,TCP,376081,DEV0291,0,17,0,0,12.837562483701314,0.46747760175983294,0
NW005558,2026-07-12 17:46:39,VND2005,vendor-vpn,vendor-vpn,10.60.38.144,10.20.60.240,80,TCP,124615,DEV0021,0,17,0,0,11.732992288006441,0.49104186258613075,0
NW002480,2026-07-12 18:02:48,VND2018,vendor-vpn,vendor-vpn,10.60.12.235,10.20.238.145,8080,TCP,18254,DEV0302,0,18,0,0,9.812194294089737,0.6082434652527836,0
NW003072,2026-07-12 18:05:20,STF1151,staff-ops,staff-ops,10.20.81.104,10.20.185.86,22,TCP,57157,DEV0066,0,18,0,0,10.953574641928508,0.419040558854855,0
NW005506,2026-07-12 18:12:35,STF1160,staff-ops,staff-ops,10.20.205.123,10.20.53.73,445,TCP,226658,DEV0210,0,18,0,0,12.331201964382739,0.39359062856415716,0
NW000157,2026-07-12 18:16:06,STF1045,staff-ops,staff-ops,10.20.130.229,10.20.192.112,8080,TCP,200974,DEV0136,0,18,0,0,12.210935801196161,0.46359608935114377,0
NW002501,2026-07-12 19:00:14,STF1055,staff-ops,internet,10.20.82.207,198.51.15.17,443,TCP,338251,DEV0363,0,19,0,1,12.731546458801954,0.4563660877964454,0
NW005073,2026-07-12 19:01:49,STF1153,staff-ops,staff-ops,10.20.74.238,10.20.102.11,443,TCP,264541,DEV0243,0,19,0,0,12.4857553078448,0.38943794038008617,0
NW005749,2026-07-12 19:03:50,STF1128,staff-ops,internet,10.20.57.8,198.51.48.78,443,UDP,161588,DEV0074,0,19,0,1,11.992811353445381,0.5729026167315566,0
NW000616,2026-07-12 19:05:14,STF1072,staff-ops,staff-ops,10.20.88.2,10.20.90.165,445,TCP,282957,DEV0123,0,19,0,0,12.553053755717544,0.4004430178393476,0
NW005671,2026-07-12 19:12:31,STF1052,staff-ops,staff-ops,10.20.215.4,10.20.72.211,443,TCP,36515,DEV0354,0,19,0,0,10.505505799684972,0.42302055191291893,0
NW004149,2026-07-12 19:25:55,STF1143,staff-ops,staff-ops,10.20.36.175,10.20.44.211,80,TCP,271591,DEV0074,0,19,0,0,12.512056219151868,0.4045792923501654,0
NW005614,2026-07-12 19:43:13,STF1141,staff-ops,staff-ops,10.20.169.197,10.20.121.60,443,TCP,107938,DEV0268,0,19,0,0,11.589321531723566,0.39704604258350945,0
NW005098,2026-07-12 19:51:05,STF1079,staff-ops,staff-ops,10.20.185.65,10.20.198.133,443,TCP,76342,DEV0290,0,19,0,0,11.242991623404993,0.4012389770781757,0
NW005845,2026-07-12 20:01:14,STF1155,staff-ops,staff-ops,10.20.80.76,10.20.220.67,443,TCP,353080,DEV0198,0,20,0,0,12.774452771349486,0.40122258254835136,0
NW003032,2026-07-12 20:04:41,STF1038,staff-ops,staff-ops,10.20.117.252,10.20.181.111,443,TCP,186825,DEV0206,0,20,0,0,12.137932981386868,0.3954182664969392,0
NW002571,2026-07-12 20:05:37,STF1041,staff-ops,staff-ops,10.20.210.60,10.20.187.217,443,TCP,352313,DEV0271,0,20,0,0,12.772278102398689,0.40122258254835136,0
NW006328,2026-07-12 20:12:46,STF1039,staff-ops,staff-ops,10.20.113.115,10.20.208.14,22,TCP,148120,DEV0325,0,20,0,0,11.905784786287503,0.41549578792337183,0
NW003400,2026-07-12 20:33:10,STF1138,staff-ops,staff-ops,10.20.49.179,10.20.98.232,443,UDP,273465,DEV0215,0,20,0,0,12.518932578674079,0.49715437875243,0
NW005809,2026-07-12 20:37:24,STF1132,staff-ops,staff-ops,10.20.159.84,10.20.18.146,443,TCP,361662,DEV0307,0,20,0,0,12.798468117988348,0.4019094285830722,0
NW004063,2026-07-12 20:41:01,STF1047,staff-ops,internet,10.20.216.213,198.51.70.43,443,TCP,362097,DEV0073,0,20,0,1,12.799670172402385,0.46714054147598766,0
NW001005,2026-07-12 20:41:40,STF1065,staff-ops,staff-ops,10.20.182.44,10.20.125.166,443,TCP,246997,DEV0214,0,20,0,0,12.41713551841134,0.39460312951601734,0
NW004988,2026-07-12 20:48:25,STF1137,staff-ops,internet,10.20.176.104,198.51.126.253,443,TCP,258172,DEV0395,0,20,0,1,12.461385181826149,0.45934475180498874,0
NW001428,2026-07-12 20:50:00,STF1004,staff-ops,internet,10.20.162.171,198.51.117.195,3389,TCP,232295,DEV0264,0,20,0,1,12.355767699497035,0.5120776533048166,0
NW001369,2026-07-12 20:53:18,STF1007,staff-ops,staff-ops,10.20.242.94,10.20.165.192,22,TCP,323611,DEV0260,0,20,0,0,12.687300546297218,0.41664809685643217,0
NW002245,2026-07-12 21:17:28,VND2025,vendor-vpn,vendor-vpn,10.60.184.152,10.20.39.79,80,UDP,353247,DEV0142,0,21,0,0,12.774925638818079,0.6338171763986667,0
NW001403,2026-07-12 21:20:57,STF1156,staff-ops,staff-ops,10.20.73.140,10.20.220.205,445,TCP,351432,DEV0313,0,21,0,0,12.769774360399849,0.4223949624624196,0
NW004216,2026-07-12 21:27:27,STF1107,staff-ops,staff-ops,10.20.20.104,10.20.55.219,443,UDP,268516,DEV0074,0,21,0,0,12.500669505638124,0.504427049740406,0
NW001221,2026-07-12 21:28:12,STF1086,staff-ops,staff-ops,10.20.4.237,10.20.48.28,22,TCP,359382,DEV0142,0,21,0,0,12.792143951155548,0.4313513760070625,0
NW000564,2026-07-12 21:37:56,STF1082,staff-ops,staff-ops,10.20.96.64,10.20.11.130,3389,TCP,215536,DEV0382,0,21,0,0,12.280887867523756,0.4642179575351098,0
NW000900,2026-07-12 21:56:09,VND2012,vendor-vpn,vendor-vpn,10.60.186.57,10.20.157.84,443,TCP,91635,DEV0086,0,21,0,0,11.42557948655324,0.5196987315491818,0
NW002383,2026-07-12 21:56:15,STF1032,staff-ops,internet,10.20.172.189,198.51.235.54,5432,TCP,353200,DEV0109,0,21,0,1,12.774792578965013,0.5417712482596208,0
NW003426,2026-07-12 23:19:26,STF1031,staff-ops,staff-ops,10.20.51.19,10.20.120.123,443,TCP,92178,DEV0258,0,23,1,0,11.431487617875451,0.5693694506582424,0
NW001591,2026-07-12 23:26:01,STF1160,staff-ops,operational-apps,10.20.225.45,10.20.82.185,22,UDP,6347134,DEV0223,1,23,1,1,15.663514087953693,0.7138674712613191,1
NW005806,2026-07-12 23:54:29,STF1149,staff-ops,operational-apps,10.20.9.33,10.20.179.44,445,TCP,3314765,DEV0279,1,23,1,1,15.01389759087534,0.6850960311478876,1
NW005950,2026-07-12 23:56:15,VND2011,vendor-vpn,vendor-vpn,10.60.142.76,10.20.240.134,5432,TCP,245120,DEV0217,0,23,1,0,12.409507245160507,0.6522918810033504,0
NW001253,2026-07-13 00:21:44,VND2009,vendor-vpn,vendor-vpn,10.60.42.250,10.20.69.68,80,TCP,218949,DEV0058,0,0,1,0,12.296598672229544,0.631937316545135,0
NW001426,2026-07-13 00:58:20,STF1115,staff-ops,staff-ops,10.20.199.245,10.20.129.150,5432,TCP,263407,DEV0048,0,0,1,0,12.481459439887804,0.6070424617728911,0
NW005762,2026-07-13 02:08:55,STF1126,staff-ops,internet,10.20.254.81,198.51.31.16,443,UDP,289224,DEV0080,0,2,1,1,12.574960210897089,0.6541014315939054,1
NW001155,2026-07-13 03:01:12,STF1084,staff-ops,staff-ops,10.20.230.70,10.20.14.191,443,TCP,167839,DEV0269,0,3,1,0,12.030766423630125,0.5508684325160664,0
NW002591,2026-07-13 03:58:37,VND2022,vendor-vpn,vendor-vpn,10.60.84.9,10.20.135.152,80,TCP,129269,DEV0019,0,3,1,0,11.769658519277993,0.6232071397683708,0
NW006263,2026-07-13 04:07:20,STF1121,staff-ops,staff-ops,10.20.187.8,10.20.218.240,443,TCP,54614,DEV0024,0,4,1,0,10.908063849277644,0.5603448791590576,0
NW005830,2026-07-13 04:33:08,STF1008,staff-ops,staff-ops,10.20.113.193,10.20.250.17,80,TCP,194039,DEV0262,0,4,1,0,12.175819602359153,0.5565698158243414,0
NW004601,2026-07-13 04:36:14,STF1098,staff-ops,operational-apps,10.20.61.200,10.20.8.242,22,TCP,4348754,DEV0077,1,4,1,1,15.285400155203305,0.6818618100790194,1
NW000230,2026-07-13 04:49:38,STF1167,staff-ops,operational-apps,10.20.59.145,10.20.18.13,5432,TCP,5536531,DEV0363,1,4,1,1,15.526878869928396,0.6868380832842912,1
NW002964,2026-07-13 06:10:33,VND2003,vendor-vpn,vendor-vpn,10.60.71.250,10.20.126.171,443,TCP,336097,DEV0045,0,6,0,0,12.725158063085555,0.4957508953578127,0
NW005705,2026-07-13 06:16:06,VND2024,vendor-vpn,vendor-vpn,10.60.147.142,10.20.182.57,22,TCP,96368,DEV0218,0,6,0,0,11.475939852118257,0.5239801485050463,0
NW002913,2026-07-13 06:16:36,STF1079,staff-ops,staff-ops,10.20.178.156,10.20.89.159,8080,TCP,300943,DEV0077,0,6,0,0,12.614679479910587,0.4783993576438378,0
NW005327,2026-07-13 06:44:55,STF1106,staff-ops,internet,10.20.22.209,198.51.121.199,443,TCP,281056,DEV0284,0,6,0,1,12.546312774720306,0.4667022075724347,0
NW003292,2026-07-13 06:48:41,STF1101,staff-ops,staff-ops,10.20.41.192,10.20.216.233,443,UDP,236458,DEV0123,0,6,0,0,12.373530110363081,0.5153107875885778,0
NW005198,2026-07-13 06:54:22,VND2003,vendor-vpn,vendor-vpn,10.60.231.4,10.20.43.233,443,TCP,343874,DEV0365,0,6,0,0,12.748033498226876,0.4969426057291145,0
NW004969,2026-07-13 06:58:09,VND2015,vendor-vpn,vendor-vpn,10.60.164.135,10.20.236.239,22,TCP,161436,DEV0243,0,6,0,0,11.991870252659572,0.5158558816397179,0
NW001864,2026-07-13 07:10:58,STF1164,staff-ops,staff-ops,10.20.216.23,10.20.117.132,80,TCP,144501,DEV0043,0,7,0,0,11.88104862726929,0.40447579671529205,0
NW002904,2026-07-13 07:12:10,VND2029,vendor-vpn,vendor-vpn,10.60.104.225,10.20.237.104,443,TCP,255910,DEV0015,0,7,0,0,12.452585006765256,0.476039760959188,0
NW001409,2026-07-13 07:22:44,STF1135,staff-ops,staff-ops,10.20.54.230,10.20.226.57,443,TCP,75602,DEV0025,0,7,0,0,11.233251243919975,0.4018731455239906,0
NW000995,2026-07-13 07:27:42,STF1093,staff-ops,internet,10.20.175.24,198.51.33.142,445,TCP,102418,DEV0025,0,7,0,1,11.536827521250853,0.47556243810196713,0
NW002082,2026-07-13 07:34:25,STF1125,staff-ops,staff-ops,10.20.101.153,10.20.24.244,443,TCP,93193,DEV0027,0,7,0,0,11.442438620918947,0.3958082412323332,0
NW003636,2026-07-13 07:35:32,STF1137,staff-ops,internet,10.20.175.220,198.51.148.51,22,UDP,393345,DEV0075,0,7,0,1,12.88244491064505,0.5956716487598176,0
NW003018,2026-07-13 07:40:29,STF1082,staff-ops,staff-ops,10.20.128.186,10.20.162.8,22,TCP,391003,DEV0149,0,7,0,0,12.876473069094203,0.42043615336010776,0
NW005051,2026-07-13 07:43:34,STF1094,staff-ops,staff-ops,10.20.154.53,10.20.108.194,443,TCP,225693,DEV0293,0,7,0,0,12.326935378491257,0.38779663223089045,0
NW004199,2026-07-13 07:48:06,VND2018,vendor-vpn,vendor-vpn,10.60.13.208,10.20.52.114,22,UDP,183474,DEV0071,0,7,0,0,12.119833697413263,0.6247529850677611,0
NW005367,2026-07-13 07:55:40,STF1117,staff-ops,staff-ops,10.20.49.148,10.20.181.182,22,TCP,247574,DEV0079,0,7,0,0,12.419468845389503,0.4060747574838033,0
NW004855,2026-07-13 08:03:31,STF1060,staff-ops,staff-ops,10.20.28.251,10.20.35.151,443,TCP,239226,DEV0247,0,8,0,0,12.38516817094275,0.38121865934244253,0
NW001643,2026-07-13 08:06:05,STF1082,staff-ops,staff-ops,10.20.55.202,10.20.225.59,3389,TCP,182482,DEV0117,0,8,0,0,12.114412296980957,0.4366277785822417,0
NW004888,2026-07-13 08:07:06,STF1076,staff-ops,internet,10.20.80.205,198.51.122.175,443,TCP,163453,DEV0092,0,8,0,1,12.004286884168607,0.446412743470679,0
NW003921,2026-07-13 08:13:57,VND2015,vendor-vpn,vendor-vpn,10.60.156.79,10.20.185.189,443,TCP,350670,DEV0213,0,8,0,0,12.76760374094978,0.479439764112461,0
NW000783,2026-07-13 08:19:11,VND2024,vendor-vpn,internet,10.60.190.159,198.51.209.240,80,TCP,258523,DEV0299,0,8,0,1,12.462743811947831,0.5511856426759043,0
NW001821,2026-07-13 08:23:01,STF1168,staff-ops,staff-ops,10.20.40.218,10.20.150.110,443,TCP,115988,DEV0384,0,8,0,0,11.661250638005875,0.38776579393089083,0
NW005071,2026-07-13 08:24:24,STF1065,staff-ops,internet,10.20.208.45,198.51.141.213,443,UDP,105522,DEV0168,0,8,0,1,11.566684217616318,0.5756242286434241,0
NW005072,2026-07-13 08:24:57,VND2009,vendor-vpn,vendor-vpn,10.60.89.195,10.20.199.62,443,TCP,274390,DEV0046,0,8,0,0,12.522309375462154,0.4707501167438987,0
NW000663,2026-07-13 08:26:46,VND2030,vendor-vpn,vendor-vpn,10.60.110.230,10.20.39.99,443,TCP,390882,DEV0222,0,8,0,0,12.876163561451882,0.48651373807748416,0
NW006046,2026-07-13 08:26:46,STF1041,staff-ops,staff-ops,10.20.120.31,10.20.150.224,80,TCP,63335,DEV0331,0,8,0,0,11.05620916685127,0.41153738153126235,0
NW002347,2026-07-13 08:30:45,VND2021,vendor-vpn,internet,10.60.78.71,198.51.59.48,443,UDP,192477,DEV0217,0,8,0,1,12.167737140464581,0.6400806696725745,0
NW006334,2026-07-13 08:36:12,STF1024,staff-ops,internet,10.20.69.99,198.51.173.145,80,TCP,95396,DEV0175,0,8,0,1,11.465802410401045,0.47117546642653957,0
NW003791,2026-07-13 08:40:38,STF1025,staff-ops,staff-ops,10.20.67.157,10.20.214.206,8080,TCP,228872,DEV0270,0,8,0,0,12.340922543544313,0.457783954059563,0
NW005032,2026-07-13 08:53:51,STF1005,staff-ops,internet,10.20.126.58,198.51.184.199,80,TCP,123490,DEV0100,0,8,0,1,11.723923557900767,0.4654805547860653,0
NW005945,2026-07-13 09:12:37,STF1034,staff-ops,staff-ops,10.20.17.20,10.20.226.156,3389,UDP,318635,DEV0274,0,9,0,0,12.671804664424988,0.5404860230948267,0
NW003399,2026-07-13 09:13:35,STF1022,staff-ops,staff-ops,10.20.107.5,10.20.170.161,443,UDP,73859,DEV0106,0,9,0,0,11.209926688406554,0.5147676670463497,0
NW002229,2026-07-13 09:16:02,VND2009,vendor-vpn,vendor-vpn,10.60.134.152,10.20.22.76,22,TCP,66830,DEV0151,0,9,0,0,11.109922323732984,0.510215113170439,0
NW002866,2026-07-13 09:17:55,STF1114,staff-ops,staff-ops,10.20.114.25,10.20.79.225,443,TCP,59225,DEV0285,0,9,0,0,10.989115913645943,0.3992240226273176,0
NW006350,2026-07-13 09:19:39,STF1157,staff-ops,staff-ops,10.20.231.72,10.20.103.197,443,TCP,160466,DEV0341,0,9,0,0,11.985843592935456,0.38241261204197613,0
NW000086,2026-07-13 09:26:35,STF1048,staff-ops,staff-ops,10.20.76.207,10.20.224.104,8080,TCP,300462,DEV0077,0,9,0,0,12.61307989725671,0.45867761235765064,0
NW005119,2026-07-13 09:32:39,STF1164,staff-ops,staff-ops,10.20.84.17,10.20.54.96,443,TCP,134878,DEV0041,0,9,0,0,11.812133359210572,0.38405402468637145,0
NW005254,2026-07-13 09:47:53,STF1096,staff-ops,staff-ops,10.20.3.125,10.20.86.254,8080,TCP,56624,DEV0214,0,9,0,0,10.944205862785335,0.4786320532733889,0
NW000222,2026-07-13 10:02:26,STF1130,staff-ops,staff-ops,10.20.108.185,10.20.72.82,443,TCP,147616,DEV0288,0,10,0,0,11.902376360668008,0.3802062277251752,0
NW003855,2026-07-13 10:09:33,STF1126,staff-ops,internet,10.20.2.209,198.51.240.189,5432,TCP,283411,DEV0176,0,10,0,1,12.554656948320401,0.5037953504446325,0
NW003678,2026-07-13 10:12:34,STF1060,staff-ops,staff-ops,10.20.175.90,10.20.175.174,443,TCP,327938,DEV0088,0,10,0,0,12.700582894460917,0.38067429032744,0
NW002741,2026-07-13 10:15:02,STF1154,staff-ops,staff-ops,10.20.9.51,10.20.35.233,443,TCP,337187,DEV0272,0,10,0,0,12.728395917287987,0.3815154204601566,0
NW004507,2026-07-13 10:16:19,STF1057,staff-ops,staff-ops,10.20.6.140,10.20.91.169,8080,TCP,53196,DEV0273,0,10,0,0,10.881757282762262,0.47816507559659926,0
NW006231,2026-07-13 10:37:24,STF1069,staff-ops,staff-ops,10.20.74.158,10.20.225.157,80,TCP,307268,DEV0050,0,10,0,0,12.635478864409745,0.39338686120990524,0
