session_id,timestamp,user_id,role,vendor_firm,application,action,privilege_level,outcome,is_anomalous
OP002141,2026-07-02T15:39:37,VND2026,vendor,Horizon Cleaning Services,Departure-Control-System,export_report,standard,success,0
OP001014,2026-07-02T16:03:13,STF1160,staff,,Baggage-Handling-System,create_user,elevated,success,1
OP001392,2026-07-02T16:12:24,STF1086,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000279,2026-07-02T16:31:32,STF1092,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000768,2026-07-02T16:32:56,VND2005,vendor,AeroFuel Solutions,Gate-Management-System,view_manifest,standard,success,0
OP002884,2026-07-02T16:57:54,STF1047,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002048,2026-07-02T17:19:06,VND2021,vendor,Falcon Cargo Handling,Cargo-Manifest-System,update_schedule,standard,success,0
OP002738,2026-07-02T18:03:38,VND2017,vendor,Horizon Cleaning Services,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP000704,2026-07-02T18:09:04,STF1140,staff,,Gate-Management-System,download_bulk_data,elevated,success,0
OP000515,2026-07-02T18:11:55,STF1061,staff,,Gate-Management-System,view_manifest,standard,success,0
OP001986,2026-07-02T18:17:44,VND2022,vendor,Falcon Cargo Handling,Cargo-Manifest-System,export_report,standard,success,0
OP001161,2026-07-02T18:42:46,STF1103,staff,,Gate-Management-System,modify_routing_rule,elevated,success,0
OP002156,2026-07-02T18:54:36,STF1150,staff,,Gate-Management-System,update_schedule,standard,success,0
OP001555,2026-07-02T18:56:22,STF1134,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002321,2026-07-02T19:06:31,VND2013,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP002366,2026-07-02T19:24:21,STF1089,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000453,2026-07-02T20:09:18,STF1100,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000332,2026-07-02T20:12:15,VND2004,vendor,Falcon Cargo Handling,Gate-Management-System,update_schedule,standard,success,0
OP000419,2026-07-02T20:29:43,STF1000,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000392,2026-07-02T20:57:22,STF1040,staff,,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP000635,2026-07-02T21:30:01,VND2032,vendor,AeroFuel Solutions,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001566,2026-07-02T23:23:13,STF1144,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000579,2026-07-03T01:16:07,VND2009,vendor,Falcon Cargo Handling,Baggage-Handling-System,update_schedule,standard,success,0
OP001856,2026-07-03T01:42:43,STF1049,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001032,2026-07-03T03:55:12,STF1162,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP002244,2026-07-03T06:32:56,STF1150,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP002488,2026-07-03T07:02:53,VND2025,vendor,SkyLink Ground Services,Cargo-Manifest-System,update_schedule,standard,success,0
OP001303,2026-07-03T07:09:49,STF1070,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002996,2026-07-03T07:30:14,VND2020,vendor,Coastal Catering Co,Baggage-Handling-System,admin_config_change,elevated,success,0
OP002418,2026-07-03T07:30:51,STF1025,staff,,Departure-Control-System,export_report,standard,success,0
OP002382,2026-07-03T07:32:13,VND2009,vendor,Falcon Cargo Handling,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP002374,2026-07-03T08:02:41,VND2009,vendor,Falcon Cargo Handling,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP001341,2026-07-03T08:20:05,STF1165,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000809,2026-07-03T08:22:04,VND2026,vendor,Horizon Cleaning Services,Departure-Control-System,view_manifest,standard,success,0
OP001344,2026-07-03T08:42:53,VND2017,vendor,Horizon Cleaning Services,Departure-Control-System,update_schedule,standard,success,0
OP001971,2026-07-03T09:04:23,VND2002,vendor,Horizon Cleaning Services,Baggage-Handling-System,export_report,standard,success,0
OP001750,2026-07-03T09:05:17,STF1170,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002804,2026-07-03T09:13:46,STF1157,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001075,2026-07-03T09:20:28,STF1145,staff,,Gate-Management-System,update_schedule,standard,success,0
OP003000,2026-07-03T09:47:51,VND2021,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,export_report,standard,success,0
OP002032,2026-07-03T09:51:42,STF1166,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001501,2026-07-03T09:53:04,STF1158,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002630,2026-07-03T10:06:32,VND2022,vendor,Falcon Cargo Handling,Gate-Management-System,view_manifest,standard,success,0
OP000792,2026-07-03T10:14:36,VND2027,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,export_report,standard,success,0
OP000779,2026-07-03T10:24:04,STF1068,staff,,Airfield-Ops-Portal,admin_config_change,elevated,success,0
OP000342,2026-07-03T10:27:51,STF1034,staff,,Gate-Management-System,export_report,standard,success,0
OP001447,2026-07-03T10:36:30,STF1008,staff,,Baggage-Handling-System,download_bulk_data,elevated,success,0
OP000514,2026-07-03T11:11:29,VND2000,vendor,SkyLink Ground Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000531,2026-07-03T11:36:15,STF1133,staff,,Departure-Control-System,view_manifest,standard,denied,0
OP000096,2026-07-03T11:37:28,STF1161,staff,,Departure-Control-System,view_manifest,standard,success,0
OP000038,2026-07-03T11:54:23,VND2031,vendor,Meridian Aircraft Maintenance,Gate-Management-System,view_manifest,standard,success,0
OP000283,2026-07-03T12:01:02,STF1139,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP002133,2026-07-03T12:01:37,STF1047,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001118,2026-07-03T12:09:26,STF1100,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP001904,2026-07-03T12:27:07,VND2034,vendor,SkyLink Ground Services,Departure-Control-System,view_manifest,standard,success,0
OP000158,2026-07-03T13:02:28,STF1071,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP000141,2026-07-03T13:16:09,VND2000,vendor,SkyLink Ground Services,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000388,2026-07-03T13:24:21,STF1050,staff,,Baggage-Handling-System,export_report,standard,denied,0
OP001490,2026-07-03T13:47:15,VND2013,vendor,Falcon Cargo Handling,Departure-Control-System,update_schedule,standard,success,0
OP001397,2026-07-03T14:19:05,STF1070,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP002459,2026-07-03T14:27:15,VND2000,vendor,SkyLink Ground Services,Gate-Management-System,update_schedule,standard,success,0
OP002093,2026-07-03T14:29:18,VND2014,vendor,AeroFuel Solutions,Airfield-Ops-Portal,create_user,elevated,success,0
OP002222,2026-07-03T14:35:30,VND2018,vendor,Falcon Cargo Handling,Gate-Management-System,read_sensor_status,standard,success,0
OP002722,2026-07-03T14:45:46,STF1088,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP002564,2026-07-03T14:48:51,STF1037,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP002587,2026-07-03T14:54:43,STF1119,staff,,Gate-Management-System,update_schedule,standard,success,0
OP002565,2026-07-03T15:53:58,STF1174,staff,,Gate-Management-System,update_schedule,standard,success,0
OP002044,2026-07-03T16:10:58,STF1139,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000114,2026-07-03T16:28:19,STF1145,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000166,2026-07-03T17:19:17,STF1054,staff,,Gate-Management-System,view_manifest,standard,success,0
OP001863,2026-07-03T17:20:25,VND2031,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,view_manifest,standard,success,0
OP000442,2026-07-03T17:41:29,STF1021,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002733,2026-07-03T17:42:11,STF1122,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002293,2026-07-03T17:47:49,STF1009,staff,,Baggage-Handling-System,export_report,standard,success,0
OP001022,2026-07-03T17:49:40,STF1011,staff,,Cargo-Manifest-System,update_schedule,standard,success,0
OP002301,2026-07-03T18:15:15,STF1127,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000642,2026-07-03T18:18:43,STF1015,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP002838,2026-07-03T18:26:53,STF1114,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001658,2026-07-03T18:31:46,VND2000,vendor,SkyLink Ground Services,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001111,2026-07-03T18:47:16,VND2000,vendor,SkyLink Ground Services,Baggage-Handling-System,create_user,elevated,success,0
OP001358,2026-07-03T19:05:36,VND2001,vendor,Meridian Aircraft Maintenance,Gate-Management-System,modify_routing_rule,elevated,success,0
OP002046,2026-07-03T19:55:07,STF1100,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP000519,2026-07-03T20:08:44,STF1043,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001988,2026-07-03T20:39:21,VND2015,vendor,AeroFuel Solutions,Baggage-Handling-System,view_manifest,standard,success,0
OP001316,2026-07-03T20:42:24,STF1034,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001687,2026-07-03T20:52:10,VND2016,vendor,AeroFuel Solutions,Cargo-Manifest-System,update_schedule,standard,success,0
OP001721,2026-07-03T21:08:48,VND2014,vendor,AeroFuel Solutions,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000597,2026-07-03T21:21:37,STF1018,staff,,Airfield-Ops-Portal,create_user,elevated,denied,1
OP002627,2026-07-03T21:22:06,STF1098,staff,,Departure-Control-System,modify_routing_rule,elevated,success,1
OP000880,2026-07-03T21:30:03,STF1121,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP000955,2026-07-03T21:36:27,STF1033,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000901,2026-07-03T21:55:39,STF1057,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP002184,2026-07-03T21:58:35,STF1100,staff,,Departure-Control-System,download_bulk_data,elevated,success,0
OP002607,2026-07-04T00:20:14,STF1135,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001981,2026-07-04T00:48:30,STF1050,staff,,Baggage-Handling-System,create_user,elevated,success,0
OP001822,2026-07-04T01:01:19,VND2015,vendor,AeroFuel Solutions,Cargo-Manifest-System,view_manifest,standard,success,0
OP001034,2026-07-04T01:07:51,VND2016,vendor,AeroFuel Solutions,Gate-Management-System,view_manifest,standard,success,0
OP002555,2026-07-04T01:46:04,VND2010,vendor,SkyLink Ground Services,Departure-Control-System,update_schedule,standard,success,0
OP002438,2026-07-04T02:19:48,VND2023,vendor,SkyLink Ground Services,Cargo-Manifest-System,admin_config_change,elevated,denied,1
OP003027,2026-07-04T06:28:10,STF1087,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001084,2026-07-04T06:55:48,VND2015,vendor,AeroFuel Solutions,Baggage-Handling-System,view_manifest,standard,success,0
OP000269,2026-07-04T07:01:44,VND2003,vendor,Falcon Cargo Handling,Departure-Control-System,update_schedule,standard,success,0
OP002116,2026-07-04T07:10:13,STF1067,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP002403,2026-07-04T07:42:34,STF1123,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP000119,2026-07-04T08:01:10,STF1169,staff,,Airfield-Ops-Portal,download_bulk_data,elevated,denied,1
OP001370,2026-07-04T08:08:03,STF1155,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP001327,2026-07-04T08:32:29,VND2019,vendor,Falcon Cargo Handling,Departure-Control-System,read_sensor_status,standard,success,0
OP001469,2026-07-04T08:46:35,VND2034,vendor,SkyLink Ground Services,Airfield-Ops-Portal,update_schedule,standard,success,0
OP002646,2026-07-04T08:57:50,VND2018,vendor,Falcon Cargo Handling,Departure-Control-System,read_sensor_status,standard,success,0
OP001717,2026-07-04T09:17:28,VND2003,vendor,Falcon Cargo Handling,Gate-Management-System,update_schedule,standard,success,0
OP001496,2026-07-04T09:18:08,VND2033,vendor,Meridian Aircraft Maintenance,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001115,2026-07-04T09:19:15,STF1156,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP002214,2026-07-04T09:45:27,STF1107,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP002305,2026-07-04T09:48:33,STF1166,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000401,2026-07-04T09:55:23,STF1032,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP000910,2026-07-04T10:16:51,STF1079,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP003025,2026-07-04T10:20:57,VND2023,vendor,SkyLink Ground Services,Gate-Management-System,modify_routing_rule,elevated,denied,1
OP000330,2026-07-04T10:38:31,STF1110,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002138,2026-07-04T11:12:42,STF1076,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP002844,2026-07-04T11:30:15,STF1127,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002777,2026-07-04T11:33:31,STF1098,staff,,Departure-Control-System,admin_config_change,elevated,success,1
OP001654,2026-07-04T11:45:56,STF1178,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP001894,2026-07-04T11:57:29,STF1008,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002562,2026-07-04T12:21:30,STF1076,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001951,2026-07-04T12:26:00,STF1021,staff,,Gate-Management-System,download_bulk_data,elevated,success,0
OP001919,2026-07-04T12:32:57,STF1139,staff,,Airfield-Ops-Portal,download_bulk_data,elevated,success,0
OP002453,2026-07-04T12:44:23,STF1087,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP001677,2026-07-04T12:50:19,STF1080,staff,,Cargo-Manifest-System,create_user,elevated,success,0
OP001699,2026-07-04T12:50:20,VND2020,vendor,Coastal Catering Co,Departure-Control-System,admin_config_change,elevated,success,0
OP001683,2026-07-04T13:41:52,VND2020,vendor,Coastal Catering Co,Departure-Control-System,read_sensor_status,standard,success,0
OP000113,2026-07-04T13:53:22,STF1052,staff,,Baggage-Handling-System,export_report,standard,success,0
OP001835,2026-07-04T14:02:48,STF1151,staff,,Baggage-Handling-System,update_schedule,standard,success,0
OP002330,2026-07-04T14:29:24,STF1040,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001464,2026-07-04T14:37:33,STF1117,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000022,2026-07-04T14:38:44,STF1063,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001755,2026-07-04T15:02:24,VND2017,vendor,Horizon Cleaning Services,Cargo-Manifest-System,view_manifest,standard,success,0
OP002060,2026-07-04T15:09:51,STF1057,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001203,2026-07-04T15:14:54,STF1051,staff,,Gate-Management-System,export_report,standard,success,0
OP001018,2026-07-04T15:16:52,STF1105,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP001650,2026-07-04T15:25:05,STF1074,staff,,Cargo-Manifest-System,update_schedule,standard,denied,0
OP001848,2026-07-04T16:25:39,VND2003,vendor,Falcon Cargo Handling,Cargo-Manifest-System,update_schedule,standard,success,0
OP001399,2026-07-04T16:36:29,STF1134,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000019,2026-07-04T16:41:39,VND2002,vendor,Horizon Cleaning Services,Cargo-Manifest-System,view_manifest,standard,success,0
OP001180,2026-07-04T16:51:05,STF1129,staff,,Cargo-Manifest-System,download_bulk_data,elevated,success,0
OP001925,2026-07-04T16:55:11,STF1144,staff,,Airfield-Ops-Portal,update_schedule,standard,success,0
OP000178,2026-07-04T17:33:55,STF1078,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001113,2026-07-04T17:37:35,VND2032,vendor,AeroFuel Solutions,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001439,2026-07-04T18:20:03,STF1021,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000118,2026-07-04T18:21:26,STF1124,staff,,Departure-Control-System,export_report,standard,success,0
OP001900,2026-07-04T18:29:16,VND2024,vendor,AeroFuel Solutions,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP000523,2026-07-04T18:49:28,STF1059,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002068,2026-07-04T19:00:12,VND2002,vendor,Horizon Cleaning Services,Gate-Management-System,read_sensor_status,standard,success,0
OP002283,2026-07-04T19:04:21,STF1143,staff,,Departure-Control-System,export_report,standard,success,0
OP001728,2026-07-04T19:06:46,STF1025,staff,,Gate-Management-System,view_manifest,standard,success,0
OP002276,2026-07-04T19:14:32,STF1105,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000393,2026-07-04T19:17:33,STF1154,staff,,Departure-Control-System,export_report,standard,success,0
OP002676,2026-07-04T19:38:40,STF1108,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP001949,2026-07-04T20:23:31,STF1172,staff,,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP002561,2026-07-04T21:05:28,STF1041,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000412,2026-07-04T21:15:56,STF1141,staff,,Departure-Control-System,update_schedule,standard,success,0
OP001402,2026-07-04T21:24:11,VND2009,vendor,Falcon Cargo Handling,Cargo-Manifest-System,update_schedule,standard,success,0
OP000693,2026-07-04T21:25:34,STF1066,staff,,Departure-Control-System,update_schedule,standard,success,0
OP002513,2026-07-05T00:39:09,VND2032,vendor,AeroFuel Solutions,Gate-Management-System,update_schedule,standard,success,0
OP001325,2026-07-05T00:53:45,STF1124,staff,,Airfield-Ops-Portal,create_user,elevated,success,0
OP000177,2026-07-05T03:24:59,STF1097,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002056,2026-07-05T04:16:45,VND2007,vendor,SkyLink Ground Services,Departure-Control-System,update_schedule,standard,success,0
OP002212,2026-07-05T06:03:52,STF1015,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP002249,2026-07-05T06:40:36,STF1176,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002623,2026-07-05T06:45:07,STF1014,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000319,2026-07-05T06:47:50,VND2010,vendor,SkyLink Ground Services,Baggage-Handling-System,view_manifest,standard,success,0
OP002737,2026-07-05T06:47:50,STF1143,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP002202,2026-07-05T06:56:03,STF1019,staff,,Cargo-Manifest-System,view_manifest,standard,denied,0
OP000367,2026-07-05T07:22:33,STF1062,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002292,2026-07-05T07:48:12,VND2010,vendor,SkyLink Ground Services,Baggage-Handling-System,update_schedule,standard,success,0
OP002192,2026-07-05T08:05:15,STF1101,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000087,2026-07-05T08:08:15,STF1001,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP001551,2026-07-05T08:15:21,STF1073,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP001908,2026-07-05T08:26:21,STF1130,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002622,2026-07-05T08:43:42,VND2012,vendor,AeroFuel Solutions,Cargo-Manifest-System,view_manifest,standard,success,0
OP002224,2026-07-05T10:07:36,STF1059,staff,,Baggage-Handling-System,export_report,standard,success,0
OP002765,2026-07-05T10:36:08,STF1073,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP000617,2026-07-05T10:37:33,STF1156,staff,,Departure-Control-System,update_schedule,standard,denied,0
OP002318,2026-07-05T11:53:41,STF1162,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001246,2026-07-05T11:54:58,VND2025,vendor,SkyLink Ground Services,Departure-Control-System,export_report,standard,success,0
OP001295,2026-07-05T12:02:08,STF1034,staff,,Cargo-Manifest-System,update_schedule,standard,denied,0
OP001534,2026-07-05T12:16:16,STF1039,staff,,Gate-Management-System,export_report,standard,success,0
OP000430,2026-07-05T12:18:03,VND2031,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,read_sensor_status,standard,success,0
OP002082,2026-07-05T12:34:03,STF1137,staff,,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP002649,2026-07-05T12:36:44,VND2026,vendor,Horizon Cleaning Services,Baggage-Handling-System,update_schedule,standard,success,0
OP001768,2026-07-05T13:34:52,VND2024,vendor,AeroFuel Solutions,Departure-Control-System,read_sensor_status,standard,success,0
OP001070,2026-07-05T13:50:40,STF1171,staff,,Baggage-Handling-System,modify_routing_rule,elevated,success,0
OP001625,2026-07-05T13:58:56,STF1046,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001132,2026-07-05T14:02:08,VND2029,vendor,Horizon Cleaning Services,Gate-Management-System,view_manifest,standard,success,0
OP000146,2026-07-05T14:07:53,STF1084,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001013,2026-07-05T14:17:47,STF1084,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000920,2026-07-05T14:43:06,STF1128,staff,,Gate-Management-System,view_manifest,standard,success,0
OP000576,2026-07-05T15:47:24,STF1171,staff,,Gate-Management-System,export_report,standard,success,0
OP002464,2026-07-05T15:47:33,STF1109,staff,,Gate-Management-System,view_manifest,standard,success,0
OP001604,2026-07-05T16:03:31,VND2016,vendor,AeroFuel Solutions,Gate-Management-System,view_manifest,standard,success,0
OP001019,2026-07-05T16:10:22,STF1161,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP000258,2026-07-05T16:14:00,VND2008,vendor,SkyLink Ground Services,Cargo-Manifest-System,view_manifest,standard,success,0
OP002216,2026-07-05T16:28:04,STF1120,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP002493,2026-07-05T16:49:57,VND2018,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,export_report,standard,denied,0
OP000940,2026-07-05T16:51:44,STF1141,staff,,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP001078,2026-07-05T17:51:07,STF1116,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP001725,2026-07-05T17:58:06,VND2013,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000341,2026-07-05T18:40:22,VND2016,vendor,AeroFuel Solutions,Airfield-Ops-Portal,modify_routing_rule,elevated,success,0
OP001897,2026-07-05T18:49:50,VND2001,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,export_report,standard,success,0
OP002440,2026-07-05T18:52:36,VND2024,vendor,AeroFuel Solutions,Baggage-Handling-System,read_sensor_status,standard,success,0
OP001978,2026-07-05T19:15:09,VND2006,vendor,Coastal Catering Co,Cargo-Manifest-System,modify_routing_rule,elevated,success,0
OP001941,2026-07-05T19:18:19,VND2026,vendor,Horizon Cleaning Services,Cargo-Manifest-System,read_sensor_status,standard,success,0
OP002678,2026-07-05T20:14:23,STF1177,staff,,Gate-Management-System,export_report,standard,success,0
OP002642,2026-07-05T20:53:29,VND2016,vendor,AeroFuel Solutions,Gate-Management-System,view_manifest,standard,success,0
OP002750,2026-07-05T20:55:33,VND2010,vendor,SkyLink Ground Services,Baggage-Handling-System,read_sensor_status,standard,success,0
OP002974,2026-07-05T20:57:39,STF1039,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP000084,2026-07-05T21:03:43,STF1127,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP002391,2026-07-05T21:14:25,STF1011,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001667,2026-07-05T21:43:17,VND2027,vendor,Meridian Aircraft Maintenance,Gate-Management-System,export_report,standard,success,0
OP000543,2026-07-05T21:56:16,VND2003,vendor,Falcon Cargo Handling,Cargo-Manifest-System,update_schedule,standard,denied,0
OP003056,2026-07-05T23:49:39,STF1123,staff,,Gate-Management-System,update_schedule,standard,success,0
OP002823,2026-07-06T00:53:34,VND2023,vendor,SkyLink Ground Services,Cargo-Manifest-System,admin_config_change,elevated,success,1
OP003046,2026-07-06T06:41:06,STF1054,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP000204,2026-07-06T06:42:04,STF1109,staff,,Departure-Control-System,read_sensor_status,standard,success,0
OP001072,2026-07-06T07:12:21,STF1129,staff,,Cargo-Manifest-System,admin_config_change,elevated,success,0
OP001110,2026-07-06T07:19:28,STF1067,staff,,Gate-Management-System,view_manifest,standard,success,0
OP000859,2026-07-06T07:25:49,STF1041,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP000954,2026-07-06T08:12:39,STF1029,staff,,Gate-Management-System,create_user,elevated,success,0
OP001982,2026-07-06T08:41:20,STF1101,staff,,Baggage-Handling-System,view_manifest,standard,denied,0
OP002660,2026-07-06T08:44:50,STF1019,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP000089,2026-07-06T08:54:03,STF1006,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000912,2026-07-06T08:56:02,VND2019,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001326,2026-07-06T09:09:41,STF1106,staff,,Airfield-Ops-Portal,view_manifest,standard,success,0
OP001570,2026-07-06T09:29:36,VND2029,vendor,Horizon Cleaning Services,Gate-Management-System,export_report,standard,success,0
OP001806,2026-07-06T10:04:03,VND2021,vendor,Falcon Cargo Handling,Baggage-Handling-System,view_manifest,standard,success,0
OP000577,2026-07-06T10:22:12,STF1034,staff,,Departure-Control-System,modify_routing_rule,elevated,success,0
OP001989,2026-07-06T10:39:19,STF1019,staff,,Gate-Management-System,admin_config_change,elevated,success,0
OP002411,2026-07-06T11:16:48,VND2028,vendor,Horizon Cleaning Services,Cargo-Manifest-System,export_report,standard,success,0
OP001973,2026-07-06T11:21:01,STF1115,staff,,Airfield-Ops-Portal,export_report,standard,success,0
OP003086,2026-07-06T11:40:26,STF1056,staff,,Gate-Management-System,read_sensor_status,standard,success,0
OP001438,2026-07-06T11:59:51,STF1049,staff,,Cargo-Manifest-System,export_report,standard,success,0
OP003049,2026-07-06T12:00:32,STF1091,staff,,Departure-Control-System,view_manifest,standard,success,0
OP001451,2026-07-06T13:05:23,STF1130,staff,,Departure-Control-System,view_manifest,standard,success,0
OP002780,2026-07-06T13:08:15,STF1049,staff,,Departure-Control-System,export_report,standard,success,0
OP000093,2026-07-06T13:21:24,VND2033,vendor,Meridian Aircraft Maintenance,Departure-Control-System,update_schedule,standard,success,0
OP000660,2026-07-06T13:22:36,STF1148,staff,,Baggage-Handling-System,read_sensor_status,standard,success,0
OP002036,2026-07-06T13:26:51,STF1092,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
OP000599,2026-07-06T13:55:55,STF1092,staff,,Departure-Control-System,update_schedule,standard,success,0
OP000211,2026-07-06T14:04:06,STF1022,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP002238,2026-07-06T14:04:30,STF1030,staff,,Airfield-Ops-Portal,read_sensor_status,standard,success,0
OP001632,2026-07-06T14:57:10,STF1026,staff,,Baggage-Handling-System,view_manifest,standard,success,0
OP000741,2026-07-06T15:22:59,STF1032,staff,,Cargo-Manifest-System,view_manifest,standard,success,0
