event_id,timestamp,user_id,role,department_or_vendor,resource,auth_method,outcome,location,is_anomalous
IA005533,2026-07-06T17:56:13,STF1105,staff,Baggage Handling,HR-Self-Service,badge+pin,success,airport-terminal,0
IA003671,2026-07-06T18:03:21,VND2029,vendor,Horizon Cleaning Services,Staff-VPN,sso_password,success,airport-terminal,0
IA004688,2026-07-06T18:08:28,STF1053,staff,Ground Operations,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA001212,2026-07-06T18:09:29,STF1051,staff,Retail Concessions,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA005449,2026-07-06T18:16:29,STF1163,staff,Retail Concessions,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA000448,2026-07-06T18:19:26,STF1028,staff,IT,Gate-Management-System,badge+pin,success,airport-terminal,0
IA005257,2026-07-06T18:25:02,STF1156,staff,Gate Services,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA001159,2026-07-06T18:32:12,STF1049,staff,Retail Concessions,Gate-Management-System,vpn_password,success,airport-terminal,0
IA003375,2026-07-06T18:38:13,VND2011,vendor,Falcon Cargo Handling,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA000816,2026-07-06T18:43:53,STF1140,staff,Engineering & Maintenance,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA002415,2026-07-06T18:44:59,STF1028,staff,IT,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA005432,2026-07-06T18:46:31,VND2030,vendor,Meridian Aircraft Maintenance,HR-Self-Service,badge+pin,success,airport-terminal,0
IA003247,2026-07-06T18:47:19,VND2010,vendor,SkyLink Ground Services,Baggage-Handling-System,vpn_certificate,success,vendor-remote-site,0
IA003104,2026-07-06T18:48:43,STF1166,staff,Baggage Handling,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA000157,2026-07-06T18:53:29,VND2025,vendor,SkyLink Ground Services,Retail-POS-Backend,sso_password,success,vendor-remote-site,0
IA006142,2026-07-06T18:53:47,STF1024,staff,Retail Concessions,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA000465,2026-07-06T19:06:21,VND2004,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,sso_password,success,vendor-remote-site,0
IA000875,2026-07-06T19:06:57,VND2012,vendor,AeroFuel Solutions,HR-Self-Service,sso_password,success,airport-terminal,0
IA004309,2026-07-06T19:13:48,STF1072,staff,Retail Concessions,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000023,2026-07-06T19:17:25,STF1177,staff,IT,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA005943,2026-07-06T19:23:52,STF1050,staff,Ground Operations,Gate-Management-System,sso_password,fail,airport-terminal,0
IA002996,2026-07-06T19:24:09,STF1076,staff,Baggage Handling,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA003217,2026-07-06T19:25:21,STF1133,staff,Baggage Handling,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA000400,2026-07-06T19:29:39,VND2019,vendor,Falcon Cargo Handling,Staff-VPN,vpn_certificate,success,vendor-remote-site,0
IA002057,2026-07-06T20:06:08,STF1022,staff,Ground Operations,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA005411,2026-07-06T20:12:32,VND2003,vendor,Falcon Cargo Handling,Gate-Management-System,badge+pin,success,airport-terminal,0
IA001198,2026-07-06T20:31:40,STF1168,staff,Gate Services,Gate-Management-System,badge+pin,success,airport-terminal,0
IA000056,2026-07-06T20:38:11,VND2011,vendor,Falcon Cargo Handling,Gate-Management-System,badge+pin,success,vendor-remote-site,0
IA004701,2026-07-06T20:44:11,STF1036,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005153,2026-07-06T20:45:34,STF1017,staff,Gate Services,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA003167,2026-07-06T20:50:40,STF1119,staff,Baggage Handling,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005652,2026-07-06T21:09:43,STF1164,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,0
IA002858,2026-07-06T21:11:17,STF1044,staff,Ground Operations,Gate-Management-System,sso_password,success,airport-terminal,0
IA003059,2026-07-06T21:14:01,STF1001,staff,Cargo,HR-Self-Service,sso_password,success,airport-terminal,0
IA003101,2026-07-06T21:15:49,STF1179,staff,Baggage Handling,Staff-VPN,badge+pin,success,airport-terminal,0
IA001929,2026-07-06T21:27:10,STF1149,staff,Cargo,Staff-VPN,sso_password,success,airport-terminal,1
IA001322,2026-07-06T21:28:11,STF1022,staff,Ground Operations,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA000119,2026-07-06T21:31:06,VND2017,vendor,Horizon Cleaning Services,Retail-POS-Backend,vpn_password,success,vendor-remote-site,0
IA005191,2026-07-06T23:10:10,VND2019,vendor,Falcon Cargo Handling,Maintenance-Ticketing,sso_password,success,vendor-remote-site,0
IA004446,2026-07-06T23:17:12,VND2018,vendor,Falcon Cargo Handling,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA000551,2026-07-06T23:58:59,STF1128,staff,Retail Concessions,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA001433,2026-07-06T23:59:33,STF1000,staff,Ground Operations,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA006090,2026-07-07T00:06:06,STF1038,staff,Retail Concessions,Gate-Management-System,sso_mfa,fail,airport-terminal,0
IA003036,2026-07-07T00:17:05,VND2024,vendor,AeroFuel Solutions,HR-Self-Service,badge+pin,success,airport-terminal,0
IA004631,2026-07-07T00:36:21,STF1104,staff,Gate Services,HR-Self-Service,sso_password,success,airport-terminal,0
IA005174,2026-07-07T01:49:27,STF1143,staff,Engineering & Maintenance,Departure-Control-System,badge+pin,success,airport-terminal,0
IA003331,2026-07-07T01:51:56,STF1070,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,0
IA001502,2026-07-07T01:55:18,VND2029,vendor,Horizon Cleaning Services,Departure-Control-System,sso_password,fail,airport-terminal,0
IA000333,2026-07-07T02:26:08,STF1172,staff,Ground Operations,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA003114,2026-07-07T02:35:28,STF1072,staff,Retail Concessions,Departure-Control-System,sso_password,success,airport-terminal,0
IA002183,2026-07-07T03:41:04,VND2023,vendor,SkyLink Ground Services,Departure-Control-System,vpn_password,success,airport-terminal,1
IA004765,2026-07-07T03:49:21,STF1129,staff,Security,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA002936,2026-07-07T04:05:49,STF1164,staff,Ground Operations,Departure-Control-System,vpn_password,success,airport-terminal,1
IA000902,2026-07-07T04:53:31,STF1088,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA002855,2026-07-07T06:00:07,STF1119,staff,Baggage Handling,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA000325,2026-07-07T06:02:45,STF1151,staff,Baggage Handling,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA003716,2026-07-07T06:19:23,VND2030,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,sso_password,success,vendor-remote-site,0
IA003238,2026-07-07T06:24:40,STF1065,staff,Security,HR-Self-Service,sso_password,success,airport-terminal,0
IA004540,2026-07-07T06:28:20,STF1034,staff,Ground Operations,Maintenance-Ticketing,sso_password,fail,airport-terminal,0
IA002537,2026-07-07T06:29:22,STF1001,staff,Cargo,Staff-VPN,sso_mfa,success,airport-terminal,0
IA000336,2026-07-07T06:31:15,STF1041,staff,Security,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA005874,2026-07-07T06:33:21,STF1077,staff,Gate Services,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA001819,2026-07-07T06:35:05,VND2033,vendor,Meridian Aircraft Maintenance,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA001410,2026-07-07T06:37:11,STF1066,staff,Retail Concessions,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA000437,2026-07-07T06:43:05,STF1155,staff,Cargo,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA003087,2026-07-07T06:46:12,STF1102,staff,IT,Baggage-Handling-System,vpn_password,success,airport-terminal,0
IA001344,2026-07-07T07:04:01,STF1026,staff,Gate Services,Staff-VPN,sso_password,success,airport-terminal,0
IA000114,2026-07-07T07:24:35,STF1002,staff,Ground Operations,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA001649,2026-07-07T07:25:31,STF1086,staff,Baggage Handling,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA002026,2026-07-07T07:26:31,STF1128,staff,Retail Concessions,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA003251,2026-07-07T07:38:41,VND2004,vendor,Falcon Cargo Handling,HR-Self-Service,sso_password,success,airport-terminal,0
IA003866,2026-07-07T07:52:37,STF1016,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA002152,2026-07-07T08:12:12,VND2007,vendor,SkyLink Ground Services,Departure-Control-System,badge+pin,success,airport-terminal,0
IA003413,2026-07-07T08:33:23,STF1107,staff,Baggage Handling,Gate-Management-System,sso_password,success,airport-terminal,0
IA002163,2026-07-07T08:41:10,STF1107,staff,Baggage Handling,HR-Self-Service,sso_password,success,airport-terminal,0
IA000185,2026-07-07T09:11:28,STF1004,staff,IT,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA000453,2026-07-07T09:11:40,STF1137,staff,Retail Concessions,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA000041,2026-07-07T09:26:36,STF1135,staff,Security,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA003525,2026-07-07T09:40:15,STF1072,staff,Retail Concessions,HR-Self-Service,vpn_password,success,airport-terminal,0
IA000478,2026-07-07T09:56:16,STF1171,staff,Retail Concessions,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA000078,2026-07-07T10:01:07,VND2002,vendor,Horizon Cleaning Services,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA001027,2026-07-07T10:04:07,STF1100,staff,Engineering & Maintenance,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA003886,2026-07-07T10:18:34,STF1175,staff,Ground Operations,Maintenance-Ticketing,vpn_certificate,success,airport-terminal,0
IA001441,2026-07-07T10:23:50,STF1085,staff,Gate Services,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA002480,2026-07-07T10:31:42,STF1002,staff,Ground Operations,Retail-POS-Backend,vpn_password,success,airport-terminal,0
IA002471,2026-07-07T10:45:06,STF1173,staff,Baggage Handling,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA001072,2026-07-07T11:08:58,STF1168,staff,Gate Services,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA001434,2026-07-07T11:10:29,STF1064,staff,Cargo,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA003147,2026-07-07T11:12:48,STF1022,staff,Ground Operations,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA001577,2026-07-07T11:20:33,STF1087,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA001890,2026-07-07T12:08:12,STF1052,staff,Cargo,Staff-VPN,badge+pin,success,airport-terminal,0
IA002904,2026-07-07T12:08:48,STF1148,staff,Cargo,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003120,2026-07-07T12:10:29,STF1099,staff,Baggage Handling,Departure-Control-System,badge+pin,success,airport-terminal,0
IA004015,2026-07-07T12:29:11,STF1042,staff,Retail Concessions,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA001064,2026-07-07T12:42:46,STF1151,staff,Baggage Handling,Staff-VPN,vpn_password,success,airport-terminal,0
IA001061,2026-07-07T12:48:39,STF1092,staff,Baggage Handling,HR-Self-Service,sso_password,success,airport-terminal,0
IA000781,2026-07-07T12:55:13,STF1052,staff,Cargo,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA000732,2026-07-07T13:03:29,VND2013,vendor,Falcon Cargo Handling,Maintenance-Ticketing,sso_mfa,success,vendor-remote-site,0
IA005686,2026-07-07T13:04:19,STF1112,staff,Cargo,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA005810,2026-07-07T13:06:16,STF1106,staff,Retail Concessions,Retail-POS-Backend,vpn_certificate,success,airport-terminal,0
IA005918,2026-07-07T13:19:53,STF1001,staff,Cargo,Staff-VPN,sso_password,success,airport-terminal,0
IA000676,2026-07-07T13:34:09,VND2033,vendor,Meridian Aircraft Maintenance,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA005086,2026-07-07T13:39:01,VND2007,vendor,SkyLink Ground Services,Staff-VPN,sso_password,success,airport-terminal,0
IA000485,2026-07-07T13:42:54,STF1124,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA000021,2026-07-07T13:45:47,VND2034,vendor,SkyLink Ground Services,HR-Self-Service,sso_password,success,vendor-remote-site,0
IA001444,2026-07-07T13:54:10,STF1061,staff,Ground Operations,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA004680,2026-07-07T13:54:10,STF1000,staff,Ground Operations,Airfield-Ops-Portal,badge+pin,fail,airport-terminal,0
IA000424,2026-07-07T14:07:30,STF1098,staff,Engineering & Maintenance,Departure-Control-System,vpn_password,success,airport-terminal,1
IA005978,2026-07-07T14:14:45,STF1075,staff,Gate Services,Gate-Management-System,sso_password,success,airport-terminal,0
IA005184,2026-07-07T14:18:37,STF1153,staff,Ground Operations,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA002487,2026-07-07T14:25:18,STF1026,staff,Gate Services,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000105,2026-07-07T14:37:40,STF1011,staff,Retail Concessions,HR-Self-Service,sso_password,fail,airport-terminal,0
IA002138,2026-07-07T14:39:16,STF1165,staff,Cargo,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA003050,2026-07-07T14:41:53,STF1066,staff,Retail Concessions,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA005009,2026-07-07T14:44:12,VND2017,vendor,Horizon Cleaning Services,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA005935,2026-07-07T14:46:51,VND2010,vendor,SkyLink Ground Services,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA000148,2026-07-07T14:54:27,STF1144,staff,Security,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA005713,2026-07-07T15:23:41,STF1097,staff,Retail Concessions,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA001589,2026-07-07T15:28:45,STF1167,staff,Retail Concessions,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA001643,2026-07-07T15:35:15,VND2003,vendor,Falcon Cargo Handling,Baggage-Handling-System,sso_password,success,vendor-remote-site,0
IA003030,2026-07-07T15:40:15,STF1053,staff,Ground Operations,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA002587,2026-07-07T16:04:30,STF1099,staff,Baggage Handling,Gate-Management-System,badge+pin,success,airport-terminal,0
IA002840,2026-07-07T16:26:06,STF1076,staff,Baggage Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA004245,2026-07-07T16:26:50,STF1162,staff,Ground Operations,HR-Self-Service,vpn_certificate,success,airport-terminal,0
IA000008,2026-07-07T16:29:00,VND2009,vendor,Falcon Cargo Handling,Staff-VPN,sso_password,success,vendor-remote-site,0
IA000568,2026-07-07T16:29:57,STF1056,staff,IT,Maintenance-Ticketing,vpn_password,fail,airport-terminal,0
IA000002,2026-07-07T16:40:56,VND2018,vendor,Falcon Cargo Handling,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA003788,2026-07-07T16:42:30,STF1093,staff,Retail Concessions,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA006139,2026-07-07T16:56:23,STF1010,staff,Gate Services,Departure-Control-System,badge+pin,success,airport-terminal,0
IA000793,2026-07-07T17:01:04,VND2016,vendor,AeroFuel Solutions,HR-Self-Service,vpn_certificate,fail,airport-terminal,0
IA002751,2026-07-07T17:02:27,VND2012,vendor,AeroFuel Solutions,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA004012,2026-07-07T17:16:27,STF1134,staff,Gate Services,Staff-VPN,badge+pin,success,airport-terminal,0
IA004335,2026-07-07T17:22:29,STF1168,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA003801,2026-07-07T17:25:12,VND2025,vendor,SkyLink Ground Services,Gate-Management-System,badge+pin,fail,vendor-remote-site,0
IA005284,2026-07-07T17:32:42,VND2028,vendor,Horizon Cleaning Services,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA004138,2026-07-07T17:41:43,STF1052,staff,Cargo,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA004961,2026-07-07T17:45:47,STF1103,staff,Retail Concessions,HR-Self-Service,sso_password,success,airport-terminal,0
IA002231,2026-07-07T18:19:00,STF1129,staff,Security,HR-Self-Service,badge+pin,success,airport-terminal,0
IA005953,2026-07-07T18:23:10,STF1075,staff,Gate Services,Staff-VPN,vpn_password,success,airport-terminal,0
IA003219,2026-07-07T18:32:31,STF1167,staff,Retail Concessions,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA000013,2026-07-07T18:39:13,VND2028,vendor,Horizon Cleaning Services,Staff-VPN,sso_password,success,vendor-remote-site,0
IA000120,2026-07-07T18:44:32,STF1015,staff,Gate Services,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA000612,2026-07-07T18:48:40,STF1165,staff,Cargo,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA003458,2026-07-07T18:52:36,VND2023,vendor,SkyLink Ground Services,Staff-VPN,vpn_password,success,vendor-remote-site,1
IA004854,2026-07-07T18:53:07,STF1050,staff,Ground Operations,Maintenance-Ticketing,sso_mfa,success,airport-terminal,0
IA002417,2026-07-07T19:02:02,STF1039,staff,Engineering & Maintenance,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA005113,2026-07-07T19:15:21,STF1084,staff,IT,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA002126,2026-07-07T19:19:29,STF1161,staff,Ground Operations,Staff-VPN,sso_password,success,airport-terminal,0
IA004815,2026-07-07T19:33:57,STF1113,staff,IT,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA001674,2026-07-07T19:37:26,STF1041,staff,Security,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA004123,2026-07-07T19:50:15,STF1132,staff,Cargo,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA002071,2026-07-07T19:52:51,STF1173,staff,Baggage Handling,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA004142,2026-07-07T19:57:03,STF1152,staff,Ground Operations,Gate-Management-System,badge+pin,fail,airport-terminal,0
IA005223,2026-07-07T20:01:47,STF1026,staff,Gate Services,Retail-POS-Backend,sso_password,fail,airport-terminal,0
IA001109,2026-07-07T20:08:53,STF1057,staff,Cargo,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA002004,2026-07-07T20:23:59,STF1010,staff,Gate Services,Retail-POS-Backend,vpn_certificate,success,airport-terminal,0
IA004972,2026-07-07T20:36:24,STF1020,staff,Ground Operations,Airfield-Ops-Portal,vpn_certificate,success,airport-terminal,0
IA002413,2026-07-07T20:37:48,STF1046,staff,Cargo,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA004619,2026-07-07T20:43:06,STF1169,staff,Ground Operations,Airfield-Ops-Portal,sso_password,fail,airport-terminal,0
IA004934,2026-07-07T21:03:37,STF1034,staff,Ground Operations,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA001512,2026-07-07T21:05:04,VND2015,vendor,AeroFuel Solutions,Staff-VPN,sso_mfa,success,vendor-remote-site,0
IA000797,2026-07-07T21:20:20,STF1125,staff,Retail Concessions,Staff-VPN,badge+pin,success,airport-terminal,0
IA001600,2026-07-07T21:33:31,VND2000,vendor,SkyLink Ground Services,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005687,2026-07-07T21:44:42,STF1162,staff,Ground Operations,Departure-Control-System,sso_password,success,airport-terminal,0
IA000241,2026-07-07T21:48:02,VND2001,vendor,Meridian Aircraft Maintenance,Staff-VPN,badge+pin,success,vendor-remote-site,0
IA003561,2026-07-07T21:50:08,STF1145,staff,Ground Operations,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA002884,2026-07-07T21:51:23,STF1167,staff,Retail Concessions,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA005005,2026-07-07T23:02:58,STF1177,staff,IT,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA001223,2026-07-07T23:47:04,STF1169,staff,Ground Operations,Staff-VPN,vpn_password,fail,airport-terminal,1
IA005298,2026-07-08T00:27:33,STF1145,staff,Ground Operations,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA003905,2026-07-08T00:35:31,VND2023,vendor,SkyLink Ground Services,Baggage-Handling-System,vpn_password,success,airport-terminal,1
IA000719,2026-07-08T00:38:07,STF1164,staff,Ground Operations,Staff-VPN,vpn_password,success,airport-terminal,1
IA004545,2026-07-08T03:27:41,STF1129,staff,Security,Cargo-Manifest-System,sso_password,success,airport-terminal,0
IA000425,2026-07-08T04:22:17,STF1066,staff,Retail Concessions,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005173,2026-07-08T04:27:42,STF1052,staff,Cargo,Cargo-Manifest-System,sso_mfa,success,airport-terminal,0
IA003209,2026-07-08T04:40:54,VND2007,vendor,SkyLink Ground Services,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA004151,2026-07-08T04:56:47,VND2027,vendor,Meridian Aircraft Maintenance,Retail-POS-Backend,badge+pin,success,airport-terminal,0
IA004373,2026-07-08T06:00:00,STF1153,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA005328,2026-07-08T06:06:44,STF1089,staff,Retail Concessions,Airfield-Ops-Portal,sso_mfa,success,airport-terminal,0
IA005056,2026-07-08T06:16:39,STF1032,staff,Security,Gate-Management-System,sso_mfa,success,airport-terminal,0
IA002111,2026-07-08T06:18:01,STF1115,staff,Engineering & Maintenance,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA002644,2026-07-08T06:19:05,STF1107,staff,Baggage Handling,HR-Self-Service,sso_mfa,success,airport-terminal,0
IA002312,2026-07-08T06:23:29,STF1011,staff,Retail Concessions,Staff-VPN,vpn_password,success,airport-terminal,0
IA001389,2026-07-08T06:30:20,STF1034,staff,Ground Operations,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA002118,2026-07-08T06:31:20,STF1171,staff,Retail Concessions,Departure-Control-System,sso_password,success,airport-terminal,0
IA002609,2026-07-08T06:36:40,STF1079,staff,Security,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA003242,2026-07-08T06:41:38,STF1106,staff,Retail Concessions,HR-Self-Service,sso_password,success,airport-terminal,0
IA001913,2026-07-08T06:42:00,STF1143,staff,Engineering & Maintenance,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA003483,2026-07-08T06:46:25,STF1055,staff,Cargo,Cargo-Manifest-System,vpn_certificate,success,airport-terminal,0
IA001155,2026-07-08T07:12:32,STF1038,staff,Retail Concessions,Baggage-Handling-System,vpn_certificate,success,airport-terminal,0
IA001310,2026-07-08T07:16:00,STF1069,staff,Baggage Handling,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA003535,2026-07-08T07:18:09,STF1150,staff,IT,Departure-Control-System,sso_password,success,airport-terminal,0
IA002002,2026-07-08T07:21:32,STF1029,staff,Security,Departure-Control-System,vpn_certificate,success,airport-terminal,0
IA002222,2026-07-08T07:24:53,VND2024,vendor,AeroFuel Solutions,HR-Self-Service,badge+pin,success,vendor-remote-site,0
IA004956,2026-07-08T07:27:09,STF1163,staff,Retail Concessions,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA002048,2026-07-08T07:42:00,VND2033,vendor,Meridian Aircraft Maintenance,HR-Self-Service,sso_password,success,vendor-remote-site,0
IA002065,2026-07-08T07:53:01,VND2019,vendor,Falcon Cargo Handling,Departure-Control-System,sso_mfa,success,airport-terminal,0
IA001898,2026-07-08T07:58:18,STF1093,staff,Retail Concessions,Staff-VPN,vpn_password,success,airport-terminal,0
IA001142,2026-07-08T08:02:15,STF1022,staff,Ground Operations,Airfield-Ops-Portal,vpn_password,success,airport-terminal,0
IA006106,2026-07-08T08:02:50,STF1019,staff,Cargo,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA003587,2026-07-08T08:07:02,STF1006,staff,Retail Concessions,Staff-VPN,vpn_certificate,success,airport-terminal,0
IA003526,2026-07-08T08:07:30,VND2006,vendor,Coastal Catering Co,Baggage-Handling-System,vpn_certificate,success,vendor-remote-site,0
IA004361,2026-07-08T08:09:03,STF1016,staff,Gate Services,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA000364,2026-07-08T08:12:51,STF1168,staff,Gate Services,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA005415,2026-07-08T08:17:21,STF1028,staff,IT,Gate-Management-System,sso_password,success,airport-terminal,0
IA003942,2026-07-08T08:18:48,VND2009,vendor,Falcon Cargo Handling,Baggage-Handling-System,sso_mfa,success,vendor-remote-site,0
IA002709,2026-07-08T08:25:06,STF1093,staff,Retail Concessions,Cargo-Manifest-System,vpn_password,success,airport-terminal,0
IA001747,2026-07-08T08:27:40,VND2028,vendor,Horizon Cleaning Services,Baggage-Handling-System,badge+pin,success,vendor-remote-site,0
IA003923,2026-07-08T08:36:24,STF1033,staff,Retail Concessions,Maintenance-Ticketing,badge+pin,success,airport-terminal,0
IA001245,2026-07-08T08:48:31,STF1139,staff,Gate Services,Baggage-Handling-System,sso_password,success,airport-terminal,0
IA003004,2026-07-08T08:48:44,STF1022,staff,Ground Operations,Cargo-Manifest-System,badge+pin,success,airport-terminal,0
IA003161,2026-07-08T08:51:09,STF1122,staff,Gate Services,Airfield-Ops-Portal,badge+pin,success,airport-terminal,0
IA003502,2026-07-08T08:55:26,STF1098,staff,Engineering & Maintenance,HR-Self-Service,badge+pin,success,airport-terminal,0
IA000143,2026-07-08T09:08:56,STF1172,staff,Ground Operations,Gate-Management-System,vpn_certificate,success,airport-terminal,0
IA004366,2026-07-08T09:10:28,VND2014,vendor,AeroFuel Solutions,Baggage-Handling-System,sso_mfa,success,vendor-remote-site,0
IA002236,2026-07-08T09:13:32,STF1002,staff,Ground Operations,Maintenance-Ticketing,sso_password,success,airport-terminal,0
IA003590,2026-07-08T09:25:50,VND2030,vendor,Meridian Aircraft Maintenance,Airfield-Ops-Portal,sso_password,success,vendor-remote-site,0
IA004610,2026-07-08T09:27:43,STF1032,staff,Security,Retail-POS-Backend,sso_password,success,airport-terminal,0
IA003071,2026-07-08T09:34:34,STF1003,staff,IT,Airfield-Ops-Portal,sso_password,success,airport-terminal,0
IA002103,2026-07-08T09:43:13,STF1074,staff,Baggage Handling,Departure-Control-System,badge+pin,success,airport-terminal,0
IA005418,2026-07-08T09:47:50,STF1165,staff,Cargo,Airfield-Ops-Portal,vpn_password,fail,airport-terminal,0
IA005330,2026-07-08T09:50:02,STF1096,staff,Security,Maintenance-Ticketing,vpn_password,success,airport-terminal,0
IA000939,2026-07-08T09:55:16,STF1111,staff,Ground Operations,Staff-VPN,sso_mfa,success,airport-terminal,0
IA001272,2026-07-08T10:01:58,STF1027,staff,Baggage Handling,Baggage-Handling-System,badge+pin,success,airport-terminal,0
IA003307,2026-07-08T10:02:00,VND2029,vendor,Horizon Cleaning Services,Retail-POS-Backend,badge+pin,success,vendor-remote-site,0
